,id,conversation_id,created_at,date,timezone,place,tweet,language,hashtags,cashtags,user_id,user_id_str,username,name,day,hour,link,urls,photos,video,thumbnail,retweet,nlikes,nreplies,nretweets,quote_url,search,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
0,1398065984599166976,1398065984599166976,1622159880000.0,2021-05-28 01:58:00,+0200,,"🚨  3,000,000 #XTZ (11,563,022 USD) transferred from unknown wallet to unknown wallet   https://t.co/wigrcbEsdM",en,['xtz'],[],1039833297751302144,1039833297751302144,whale_alert,Whale Alert,5,01,https://twitter.com/whale_alert/status/1398065984599166976,['https://whale-alert.io/transaction/tezos/op4xi7CRTQF2C9PMfaRFw92V6bMnvD7SmAfV6yDvcWRDBRddBbq'],[],0,,False,43,2,5,,None,,,,,,,[],,,,
1,1398048551435915267,1398048551435915267,1622155723000.0,2021-05-28 00:48:43,+0200,,"🚨 🚨 🚨 🚨 🚨 🚨 🚨 🚨 🚨 🚨  14,000 #BTC (544,122,378 USD) transferred from unknown wallet to unknown wallet   https://t.co/WlHSzXsNpO",en,['btc'],[],1039833297751302144,1039833297751302144,whale_alert,Whale Alert,5,00,https://twitter.com/whale_alert/status/1398048551435915267,['https://whale-alert.io/transaction/bitcoin/efbe917cb1389e152ae4fcfda03c5c9d1576d5c22f3561bbcd7d480683f51dc1'],[],0,,False,674,95,88,,None,,,,,,,[],,,,
2,1398042621998776322,1398042621998776322,1622154310000.0,2021-05-28 00:25:10,+0200,,"🚨  2,000,000 #EOS (14,306,322 USD) transferred from unknown wallet to unknown wallet   https://t.co/cql44AMkE3",en,['eos'],[],1039833297751302144,1039833297751302144,whale_alert,Whale Alert,5,00,https://twitter.com/whale_alert/status/1398042621998776322,['https://whale-alert.io/transaction/eos/3c2c0f686378658c8983c4843e61c89df2e1a72aa703f9a9a44962071ffb61e7'],[],0,,False,72,6,7,,None,,,,,,,[],,,,
3,1398028835510161411,1398028835510161411,1622151023000.0,2021-05-27 23:30:23,+0200,,"🚨 🚨  20,999,968 #USDT (20,999,968 USD) transferred from #Binance to unknown wallet   https://t.co/pnz9HxqgGw",en,"['usdt', 'binance']",[],1039833297751302144,1039833297751302144,whale_alert,Whale Alert,4,23,https://twitter.com/whale_alert/status/1398028835510161411,['https://whale-alert.io/transaction/ethereum/85e01a028746be7116b400e1dc69167c8109bfa1b6749434731aab2e724855a0'],[],0,,False,93,10,6,,None,,,,,,,[],,,,
4,1398024498230841345,1398024498230841345,1622149989000.0,2021-05-27 23:13:09,+0200,,"🔥 🔥 🔥 🔥 🔥 🔥 🔥 🔥 🔥 🔥  114,193,769 #BUSD (114,193,769 USD) burned at #Binance   https://t.co/kIpi3su2rI",en,"['busd', 'binance']",[],1039833297751302144,1039833297751302144,whale_alert,Whale Alert,4,23,https://twitter.com/whale_alert/status/1398024498230841345,['https://whale-alert.io/transaction/ethereum/693ec30ef6d8e09b319736860c2459f092aef2b98fa37e7e4ed4919fc6ef164f'],[],0,,False,205,16,19,,None,,,,,,,[],,,,
5,1398023596308578306,1398023596308578306,1622149774000.0,2021-05-27 23:09:34,+0200,,"🚨 🚨 🚨 🚨 🚨  21,611 #ETH (58,740,119 USD) transferred from unknown wallet to unknown wallet   https://t.co/WCQsyfOCaW",en,['eth'],[],1039833297751302144,1039833297751302144,whale_alert,Whale Alert,4,23,https://twitter.com/whale_alert/status/1398023596308578306,['https://whale-alert.io/transaction/ethereum/d85f903d4888b98ffead3d58b5627916054a836a1fb1c769b2b5b19ef694ca81'],[],0,,False,77,6,8,,None,,,,,,,[],,,,
6,1398022794689056774,1398022794689056774,1622149582000.0,2021-05-27 23:06:22,+0200,,"🚨 🚨 🚨 🚨  40,000,000 #USDT (40,000,000 USD) transferred from Tether Treasury to unknown wallet   https://t.co/5ZxHMKoCCE",en,['usdt'],[],1039833297751302144,1039833297751302144,whale_alert,Whale Alert,4,23,https://twitter.com/whale_alert/status/1398022794689056774,['https://whale-alert.io/transaction/tron/653b161fe00189c3929d0c09ea96714e4180710c4a62cc63df1e68d8d3ae7639'],[],0,,False,91,5,6,,None,,,,,,,[],,,,
7,1398022070055936008,1398022070055936008,1622149410000.0,2021-05-27 23:03:30,+0200,,"🚨 🚨 🚨 🚨 🚨 🚨 🚨 🚨  85,000,000 #USDT (85,000,000 USD) transferred from Tether Treasury to #Binance   https://t.co/vA4EEyfbEP",en,"['usdt', 'binance']",[],1039833297751302144,1039833297751302144,whale_alert,Whale Alert,4,23,https://twitter.com/whale_alert/status/1398022070055936008,['https://whale-alert.io/transaction/tron/d0093e8e44c51f2dfef9aca6c5aa0326d1a72806d1b59939ab950b4e18d57cd8'],[],0,,False,433,25,39,,None,,,,,,,[],,,,
8,1398015669967413250,1398015669967413250,1622147884000.0,2021-05-27 22:38:04,+0200,,"🚨  19,999,968 #USDT (19,999,968 USD) transferred from #Binance to unknown wallet   https://t.co/eCHTrdxeT0",en,"['usdt', 'binance']",[],1039833297751302144,1039833297751302144,whale_alert,Whale Alert,4,22,https://twitter.com/whale_alert/status/1398015669967413250,['https://whale-alert.io/transaction/ethereum/8c633933acd8a33994df986aeb5ce5247474e43f1247387e15c0af3827ca0780'],[],0,,False,79,8,6,,None,,,,,,,[],,,,
9,1398013251628277766,1398013251628277766,1622147307000.0,2021-05-27 22:28:27,+0200,,"🔥  6,008,970 #GUSD (6,037,146 USD) burned at #Gemini   https://t.co/ihFpwteV6v",en,"['gusd', 'gemini']",[],1039833297751302144,1039833297751302144,whale_alert,Whale Alert,4,22,https://twitter.com/whale_alert/status/1398013251628277766,['https://whale-alert.io/transaction/ethereum/9d1ce6148042999a46738dae651dd07ada0161087040c5699b0cae43fb66db3a'],[],0,,False,59,8,2,,None,,,,,,,[],,,,
10,1398010823747026946,1398010823747026946,1622146728000.0,2021-05-27 22:18:48,+0200,,"🚨 🚨 🚨 🚨 🚨 🚨 🚨 🚨 🚨 🚨  17,523 #BTC (679,440,293 USD) transferred from unknown wallet to unknown wallet   https://t.co/CQiwUjcih8",en,['btc'],[],1039833297751302144,1039833297751302144,whale_alert,Whale Alert,4,22,https://twitter.com/whale_alert/status/1398010823747026946,['https://whale-alert.io/transaction/bitcoin/141119f390a3d9ea6cab8c2f82a4ac0e11d10be321ec0f665b3e7554bac72542/1'],[],0,,False,702,123,88,,None,,,,,,,[],,,,
11,1398006538355228673,1398006538355228673,1622145707000.0,2021-05-27 22:01:47,+0200,,"🚨 🚨  600 #BTC (23,342,228 USD) transferred from #Xapo to #Binance   https://t.co/efgVEgKRJW",en,"['btc', 'xapo', 'binance']",[],1039833297751302144,1039833297751302144,whale_alert,Whale Alert,4,22,https://twitter.com/whale_alert/status/1398006538355228673,['https://whale-alert.io/transaction/bitcoin/fff4cc2c2b8317ed180216aeb3a37945aae4f30b6fbd351c73bfd1d2a401eadb/1'],[],0,,False,178,33,18,,None,,,,,,,[],,,,
12,1397994755028623368,1397994755028623368,1622142897000.0,2021-05-27 21:14:57,+0200,,"🚨 🚨 🚨 🚨 🚨 🚨 🚨 🚨 🚨 🚨  49,060 #ETH (136,051,413 USD) transferred from unknown wallet to unknown wallet   https://t.co/F35EACqkQ1",en,['eth'],[],1039833297751302144,1039833297751302144,whale_alert,Whale Alert,4,21,https://twitter.com/whale_alert/status/1397994755028623368,['https://whale-alert.io/transaction/ethereum/eadfa0154edcc7f16d987c32f95ae04d9431b0b664097c4e87017639eca85afb'],[],0,,False,160,18,19,,None,,,,,,,[],,,,
13,1397991724111306754,1397991724111306754,1622142175000.0,2021-05-27 21:02:55,+0200,,"🚨 🚨 🚨 🚨  45,000,000 #USDC (45,000,000 USD) transferred from unknown wallet to #Huobi   https://t.co/rsQMyBL5ca",en,"['usdc', 'huobi']",[],1039833297751302144,1039833297751302144,whale_alert,Whale Alert,4,21,https://twitter.com/whale_alert/status/1397991724111306754,['https://whale-alert.io/transaction/ethereum/e696e628e08c3a7a18f2449a3f18acb42923ad9d009b0f21228e8c031ac211d5'],[],0,,False,115,7,11,,None,,,,,,,[],,,,
14,1397991570432053249,1397991570432053249,1622142138000.0,2021-05-27 21:02:18,+0200,,"🚨 🚨 🚨  30,000,000 #USDT (30,000,000 USD) transferred from unknown wallet to #Huobi   https://t.co/Nmm6AMdlCq",en,"['usdt', 'huobi']",[],1039833297751302144,1039833297751302144,whale_alert,Whale Alert,4,21,https://twitter.com/whale_alert/status/1397991570432053249,['https://whale-alert.io/transaction/ethereum/701c3dc1c9f7d4229877f4e52dee842612cc35772ace8ba3fabce44900fbafd3'],[],0,,False,116,5,14,,None,,,,,,,[],,,,
15,1397991490085920772,1397991490085920772,1622142119000.0,2021-05-27 21:01:59,+0200,,"🚨 🚨 🚨 🚨 🚨 🚨 🚨 🚨 🚨 🚨  119,999,970 #BUSD (119,999,970 USD) transferred from unknown wallet to #Binance   https://t.co/kzeVOBrnnZ",en,"['busd', 'binance']",[],1039833297751302144,1039833297751302144,whale_alert,Whale Alert,4,21,https://twitter.com/whale_alert/status/1397991490085920772,['https://whale-alert.io/transaction/ethereum/fc7319db25b0c271196d6a7159f3f001717c8270892ad7a932a650c93bf38d08'],[],0,,False,367,24,46,,None,,,,,,,[],,,,
16,1397989418678509571,1397989418678509571,1622141625000.0,2021-05-27 20:53:45,+0200,,"🚨 🚨 🚨 🚨  45,000,000 #USDC (45,000,000 USD) transferred from #FTX to unknown wallet   https://t.co/GeXWMvy3sE",en,"['usdc', 'ftx']",[],1039833297751302144,1039833297751302144,whale_alert,Whale Alert,4,20,https://twitter.com/whale_alert/status/1397989418678509571,['https://whale-alert.io/transaction/ethereum/f57d412e07b605341fe794b44a14028548998b14989cbea732e6d5b912f283dd'],[],0,,False,78,7,9,,None,,,,,,,[],,,,
17,1397989354228830208,1397989354228830208,1622141610000.0,2021-05-27 20:53:30,+0200,,"🚨 🚨 🚨  30,000,000 #USDT (30,000,000 USD) transferred from #FTX to unknown wallet   https://t.co/aToehHtHf4",en,"['usdt', 'ftx']",[],1039833297751302144,1039833297751302144,whale_alert,Whale Alert,4,20,https://twitter.com/whale_alert/status/1397989354228830208,['https://whale-alert.io/transaction/ethereum/c7dc26422540916a982640d252cee30b3d599f73257cd9e86597cc879c946f32'],[],0,,False,52,4,4,,None,,,,,,,[],,,,
18,1397987214353735685,1397987214353735685,1622141099000.0,2021-05-27 20:44:59,+0200,,"🔥  7,925,053 #BUSD (7,925,053 USD) burned at #Binance   https://t.co/Gsqz3cUqJd",en,"['busd', 'binance']",[],1039833297751302144,1039833297751302144,whale_alert,Whale Alert,4,20,https://twitter.com/whale_alert/status/1397987214353735685,['https://whale-alert.io/transaction/ethereum/690dc1b6bfedc18f9e168295d13471b742f8bf7f586da083e18154cb2a4a1050'],[],0,,False,75,11,4,,None,,,,,,,[],,,,
19,1397983438947426304,1397983438947426304,1622140199000.0,2021-05-27 20:29:59,+0200,,"💵  9,000,000 #USDC (9,000,000 USD) minted at USDC Treasury   https://t.co/5BCUdPDRgW",en,['usdc'],[],1039833297751302144,1039833297751302144,whale_alert,Whale Alert,4,20,https://twitter.com/whale_alert/status/1397983438947426304,['https://whale-alert.io/transaction/ethereum/9ceadab72b418de718653f891fa98b4bcafaa2050e63b5dd0e20598a1c09e665'],[],0,,False,87,4,10,,None,,,,,,,[],,,,
20,1397982836376879109,1397982836376879109,1622140056000.0,2021-05-27 20:27:36,+0200,,"🚨 🚨  23,110,000 #USDT (23,110,000 USD) transferred from unknown wallet to Celsius Network   https://t.co/9BG2CtSjXb",en,['usdt'],[],1039833297751302144,1039833297751302144,whale_alert,Whale Alert,4,20,https://twitter.com/whale_alert/status/1397982836376879109,['https://whale-alert.io/transaction/ethereum/bc6643c5958fd0a9cede023803ef3a838f6d8ae10dc93445d3278739df94598d'],[],0,,False,77,10,4,,None,,,,,,,[],,,,
21,1397963793255309314,1397963793255309314,1622135515000.0,2021-05-27 19:11:55,+0200,,"🚨  19,906,781 #USDT (19,906,781 USD) transferred from unknown wallet to #Binance   https://t.co/a9xVU0BZGj",en,"['usdt', 'binance']",[],1039833297751302144,1039833297751302144,whale_alert,Whale Alert,4,19,https://twitter.com/whale_alert/status/1397963793255309314,['https://whale-alert.io/transaction/ethereum/5b92a9347c9eb14120231d45c694eeb5de0b7d69fb2cf3ce25a63964347010dd'],[],0,,False,167,14,15,,None,,,,,,,[],,,,
22,1397961185786540037,1397961185786540037,1622134894000.0,2021-05-27 19:01:34,+0200,,"🚨 🚨 🚨 🚨 🚨  20,827 #ETH (57,744,207 USD) transferred from #Binance to unknown wallet   https://t.co/KNKil4XGIq",en,"['eth', 'binance']",[],1039833297751302144,1039833297751302144,whale_alert,Whale Alert,4,19,https://twitter.com/whale_alert/status/1397961185786540037,['https://whale-alert.io/transaction/ethereum/29757043d8f9f2509bc473cdca6c9f797acc56ab9afe81c293b60415ad7e954d'],[],0,,False,193,14,20,,None,,,,,,,[],,,,
23,1397961182624030723,1397961182624030723,1622134893000.0,2021-05-27 19:01:33,+0200,,"🚨 🚨 🚨 🚨 🚨 🚨 🚨 🚨 🚨 🚨  120,037,971 #USDC (120,037,971 USD) transferred from unknown wallet to unknown wallet   https://t.co/u6Hk7PzFkX",en,['usdc'],[],1039833297751302144,1039833297751302144,whale_alert,Whale Alert,4,19,https://twitter.com/whale_alert/status/1397961182624030723,['https://whale-alert.io/transaction/ethereum/87211807730eb9a25a9e5eb20e009abda152d1953fbfbca623d3429d2f64178c'],[],0,,False,56,7,7,,None,,,,,,,[],,,,
24,1397960775826878480,1397960775826878480,1622134796000.0,2021-05-27 18:59:56,+0200,,"🚨 🚨  29,999,985 #USDC (29,999,985 USD) transferred from USDC Treasury to unknown wallet   https://t.co/6OwP1Hxrkg",en,['usdc'],[],1039833297751302144,1039833297751302144,whale_alert,Whale Alert,4,18,https://twitter.com/whale_alert/status/1397960775826878480,['https://whale-alert.io/transaction/ethereum/178d261740ef8b9b0f1b0ccc090ed4902e359ed11a2f561399c40bac9601f84b'],[],0,,False,51,7,5,,None,,,,,,,[],,,,
25,1397959311532474369,1397959311532474369,1622134447000.0,2021-05-27 18:54:07,+0200,,"💵 💵 💵 💵  30,000,000 #USDC (30,000,000 USD) minted at USDC Treasury   https://t.co/OXhay3CKV5",en,['usdc'],[],1039833297751302144,1039833297751302144,whale_alert,Whale Alert,4,18,https://twitter.com/whale_alert/status/1397959311532474369,['https://whale-alert.io/transaction/ethereum/cc0a0bf669bb0a7c4cf6afafebf2becd1afcf1cbd100e93784fed948a6ec6498'],[],0,,False,120,8,10,,None,,,,,,,[],,,,
26,1397957957376167945,1397957957376167945,1622134124000.0,2021-05-27 18:48:44,+0200,,"🚨 🚨 🚨 🚨 🚨 🚨 🚨 🚨  89,999,985 #USDC (89,999,985 USD) transferred from USDC Treasury to unknown wallet   https://t.co/h55IqYTMh1",en,['usdc'],[],1039833297751302144,1039833297751302144,whale_alert,Whale Alert,4,18,https://twitter.com/whale_alert/status/1397957957376167945,['https://whale-alert.io/transaction/ethereum/263474d0fe860dd59b73a350ac21016e3e152d868e8d5d9aca94d5a5c01cabb4'],[],0,,False,85,5,7,,None,,,,,,,[],,,,
27,1397957011791400965,1397957011791400965,1622133899000.0,2021-05-27 18:44:59,+0200,,"💵 💵 💵 💵 💵 💵 💵 💵  75,956,062 #USDC (75,956,062 USD) minted at USDC Treasury   https://t.co/j4XFoe8TEC",en,['usdc'],[],1039833297751302144,1039833297751302144,whale_alert,Whale Alert,4,18,https://twitter.com/whale_alert/status/1397957011791400965,['https://whale-alert.io/transaction/ethereum/166d21a95775ee98d0bd59f442964a4e5da1b1afbc1059f7bd7e6167c6d91cd6'],[],0,,False,135,5,10,,None,,,,,,,[],,,,
28,1397951823902806026,1397951823902806026,1622132662000.0,2021-05-27 18:24:22,+0200,,"🚨 🚨 🚨  39,999,973 #USDC (39,999,973 USD) transferred from #Binance to unknown wallet   https://t.co/PzrL05BheK",en,"['usdc', 'binance']",[],1039833297751302144,1039833297751302144,whale_alert,Whale Alert,4,18,https://twitter.com/whale_alert/status/1397951823902806026,['https://whale-alert.io/transaction/ethereum/6213e7de8c6f5d2574b85d898782844d1e81802f43f9053f379da1cce91294e2'],[],0,,False,54,6,6,,None,,,,,,,[],,,,
29,1397950870785040390,1397950870785040390,1622132434000.0,2021-05-27 18:20:34,+0200,,"🚨 🚨 🚨 🚨 🚨 🚨 🚨 🚨  30,225 #ETH (83,518,952 USD) transferred from unknown wallet to unknown wallet   https://t.co/lpUVMfYwZL",en,['eth'],[],1039833297751302144,1039833297751302144,whale_alert,Whale Alert,4,18,https://twitter.com/whale_alert/status/1397950870785040390,['https://whale-alert.io/transaction/ethereum/796084d485a79ad17be360d72e842c2cc177d3a0e8e74999edb4a8d9d3b15052'],[],0,,False,71,7,7,,None,,,,,,,[],,,,
30,1397950815734747136,1397950815734747136,1622132421000.0,2021-05-27 18:20:21,+0200,,"🚨 🚨 🚨 🚨 🚨 🚨 🚨 🚨 🚨 🚨  103,664,115 #USDT (103,664,115 USD) transferred from unknown wallet to unknown wallet   https://t.co/m231rFfheO",en,['usdt'],[],1039833297751302144,1039833297751302144,whale_alert,Whale Alert,4,18,https://twitter.com/whale_alert/status/1397950815734747136,['https://whale-alert.io/transaction/ethereum/010720522c85394826193f7975de7e4b5842a288ae6e38a17ae63c678e15cf91'],[],0,,False,55,2,6,,None,,,,,,,[],,,,
31,1397950499773726728,1397950499773726728,1622132346000.0,2021-05-27 18:19:06,+0200,,"🚨 🚨  21,667,409 #USDT (21,667,409 USD) transferred from #Binance to unknown wallet   https://t.co/8E17qmaXK6",en,"['usdt', 'binance']",[],1039833297751302144,1039833297751302144,whale_alert,Whale Alert,4,18,https://twitter.com/whale_alert/status/1397950499773726728,['https://whale-alert.io/transaction/ethereum/767870442e9572bb45b05cf04637173ee63b40871562b5bae85f7a189052f8d0'],[],0,,False,40,7,6,,None,,,,,,,[],,,,
32,1397948601171681283,1397948601171681283,1622131893000.0,2021-05-27 18:11:33,+0200,,"🚨 🚨 🚨  39,999,973 #USDC (39,999,973 USD) transferred from #Binance to unknown wallet   https://t.co/WLaGXNHekg",en,"['usdc', 'binance']",[],1039833297751302144,1039833297751302144,whale_alert,Whale Alert,4,18,https://twitter.com/whale_alert/status/1397948601171681283,['https://whale-alert.io/transaction/ethereum/67e071863e7938b71518d447032b41e76c7a317567d166c45ee19f1d7c16de2b'],[],0,,False,49,6,5,,None,,,,,,,[],,,,
33,1397948324234371072,1397948324234371072,1622131827000.0,2021-05-27 18:10:27,+0200,,"🚨 🚨 🚨  39,999,968 #USDT (39,999,968 USD) transferred from #Binance to unknown wallet   https://t.co/DNrH4xdPqk",en,"['usdt', 'binance']",[],1039833297751302144,1039833297751302144,whale_alert,Whale Alert,4,18,https://twitter.com/whale_alert/status/1397948324234371072,['https://whale-alert.io/transaction/ethereum/2973e54b7f4f6993ea0b84dd23350ea6d8206c84ed5f9513fd30cca35c377b53'],[],0,,False,46,6,4,,None,,,,,,,[],,,,
34,1397947688373604358,1397947688373604358,1622131676000.0,2021-05-27 18:07:56,+0200,,"🚨 🚨 🚨 🚨 🚨 🚨 🚨 🚨 🚨 🚨  119,999,970 #BUSD (119,999,970 USD) transferred from unknown wallet to unknown wallet   https://t.co/AUORQ4q7dJ",en,['busd'],[],1039833297751302144,1039833297751302144,whale_alert,Whale Alert,4,18,https://twitter.com/whale_alert/status/1397947688373604358,['https://whale-alert.io/transaction/ethereum/22ec292a145a9155d07823296c45e45fa681ae53b94158c2ba718dd5996046cb'],[],0,,False,58,8,9,,None,,,,,,,[],,,,
35,1397946070911627266,1397946070911627266,1622131290000.0,2021-05-27 18:01:30,+0200,,"🚨 🚨 🚨 🚨 🚨 🚨 🚨 🚨 🚨 🚨  186,999,991 #BUSD (186,999,991 USD) transferred from unknown wallet to #Binance   https://t.co/du5PoaSbXX",en,"['busd', 'binance']",[],1039833297751302144,1039833297751302144,whale_alert,Whale Alert,4,18,https://twitter.com/whale_alert/status/1397946070911627266,['https://whale-alert.io/transaction/ethereum/2aaf635d975b4295855a2fb5122ea7dfc11245673e99c1ec73b3e1e94eae8f90'],[],0,,False,422,28,39,,None,,,,,,,[],,,,
36,1397945889273094144,1397945889273094144,1622131247000.0,2021-05-27 18:00:47,+0200,,"🚨 🚨 🚨  39,999,968 #USDT (39,999,968 USD) transferred from #Binance to unknown wallet   https://t.co/rw0WIhGTlP",en,"['usdt', 'binance']",[],1039833297751302144,1039833297751302144,whale_alert,Whale Alert,4,18,https://twitter.com/whale_alert/status/1397945889273094144,['https://whale-alert.io/transaction/ethereum/0dfb7440c2973cb542314ffdff724ed69bf6cdbaf74b0683b319cf2cfd7d4f25'],[],0,,False,71,6,2,,None,,,,,,,[],,,,
37,1397944059537367040,1397944059537367040,1622130810000.0,2021-05-27 17:53:30,+0200,,"🚨 🚨 🚨  39,999,990 #BUSD (39,999,990 USD) transferred from #Binance to unknown wallet   https://t.co/pk44vXl9Ea",en,"['busd', 'binance']",[],1039833297751302144,1039833297751302144,whale_alert,Whale Alert,4,17,https://twitter.com/whale_alert/status/1397944059537367040,['https://whale-alert.io/transaction/ethereum/7b5fa4c547db7d9861e153287596fba2dbf77a3e251d3411ade8f2a7c7fdde8b'],[],0,,False,55,10,4,,None,,,,,,,[],,,,
38,1397941907142152192,1397941907142152192,1622130297000.0,2021-05-27 17:44:57,+0200,,"🚨 🚨 🚨  39,999,990 #BUSD (39,999,990 USD) transferred from #Binance to unknown wallet   https://t.co/1r9yHdT4cd",en,"['busd', 'binance']",[],1039833297751302144,1039833297751302144,whale_alert,Whale Alert,4,17,https://twitter.com/whale_alert/status/1397941907142152192,['https://whale-alert.io/transaction/ethereum/b0afd5859dfb17d2b576e4d89d234a9183fa37b4d8968e4b39e6d6b7e17d64bd'],[],0,,False,61,4,4,,None,,,,,,,[],,,,
39,1397941766934904838,1397941766934904838,1622130264000.0,2021-05-27 17:44:24,+0200,,"🚨 🚨 🚨 🚨 🚨 🚨 🚨 🚨 🚨 🚨  186,999,991 #BUSD (186,999,991 USD) transferred from #Binance to unknown wallet   https://t.co/vFUuZNwWGj",en,"['busd', 'binance']",[],1039833297751302144,1039833297751302144,whale_alert,Whale Alert,4,17,https://twitter.com/whale_alert/status/1397941766934904838,['https://whale-alert.io/transaction/ethereum/90296ba2d2a52f1d796a64fd5699ceaa1c16095af66b8102a8f539564cc8226d'],[],0,,False,109,14,16,,None,,,,,,,[],,,,
40,1397941599188013059,1397941599188013059,1622130224000.0,2021-05-27 17:43:44,+0200,,"💵 💵 💵 💵 💵 💵 💵 💵 💵 💵  98,959,603 #BUSD (98,959,603 USD) minted at #Binance   https://t.co/uN1MFlQCua",sv,"['busd', 'binance']",[],1039833297751302144,1039833297751302144,whale_alert,Whale Alert,4,17,https://twitter.com/whale_alert/status/1397941599188013059,['https://whale-alert.io/transaction/ethereum/5637e2e45727ad89f9d89f87ef81bfc608733ca7b25ede6487a0710c8018af6a'],[],0,,False,168,11,17,,None,,,,,,,[],,,,
41,1397940348706557952,1397940348706557952,1622129926000.0,2021-05-27 17:38:46,+0200,,"🚨 🚨 🚨  39,999,973 #USDC (39,999,973 USD) transferred from #Binance to unknown wallet   https://t.co/6wIvzzORPK",en,"['usdc', 'binance']",[],1039833297751302144,1039833297751302144,whale_alert,Whale Alert,4,17,https://twitter.com/whale_alert/status/1397940348706557952,['https://whale-alert.io/transaction/ethereum/5616816c86ed7af3c452311142ad14067b0f2aa6aa977fa17b27f44265f60f3d'],[],0,,False,66,8,5,,None,,,,,,,[],,,,
42,1397938798353432579,1397938798353432579,1622129556000.0,2021-05-27 17:32:36,+0200,,"🚨 🚨 🚨 🚨 🚨  51,368,460 #BUSD (51,368,460 USD) transferred from #Binance to unknown wallet   https://t.co/sxtykw0XNY",en,"['busd', 'binance']",[],1039833297751302144,1039833297751302144,whale_alert,Whale Alert,4,17,https://twitter.com/whale_alert/status/1397938798353432579,['https://whale-alert.io/transaction/ethereum/cac778b4f88ca7778336c88be999b181e1ce34ff3f40f3536e41ee95ac53ed61'],[],0,,False,72,8,10,,None,,,,,,,[],,,,
43,1397938795388059649,1397938795388059649,1622129555000.0,2021-05-27 17:32:35,+0200,,"🚨 🚨  23,663,466 #USDT (23,663,466 USD) transferred from #Binance to unknown wallet   https://t.co/BedpWvfMGU",en,"['usdt', 'binance']",[],1039833297751302144,1039833297751302144,whale_alert,Whale Alert,4,17,https://twitter.com/whale_alert/status/1397938795388059649,['https://whale-alert.io/transaction/ethereum/0197f6a2e6c39c6062fb99bfa9bf2e661129d7f0a09090f367eff6ae9ec4e00d'],[],0,,False,48,3,4,,None,,,,,,,[],,,,
44,1397927854638206988,1397927854638206988,1622126947000.0,2021-05-27 16:49:07,+0200,,"🚨 🚨  26,500,000 #USDT (26,500,000 USD) transferred from unknown wallet to Tether Treasury   https://t.co/uKrQhWu3nx",en,['usdt'],[],1039833297751302144,1039833297751302144,whale_alert,Whale Alert,4,16,https://twitter.com/whale_alert/status/1397927854638206988,['https://whale-alert.io/transaction/ethereum/37202c891ae5da3f01cbe52184514d635c53c1e1b262f8d73e09a13bb65e7a22'],[],0,,False,91,2,7,,None,,,,,,,[],,,,
45,1397923097060151302,1397923097060151302,1622125813000.0,2021-05-27 16:30:13,+0200,,"🚨 🚨 🚨 🚨 🚨  50,000,000 #USDT (50,000,000 USD) transferred from unknown wallet to #Bitfinex   https://t.co/qSOrWNda4u",en,"['usdt', 'bitfinex']",[],1039833297751302144,1039833297751302144,whale_alert,Whale Alert,4,16,https://twitter.com/whale_alert/status/1397923097060151302,['https://whale-alert.io/transaction/tron/30a51d5f910606fe7edc5fafe6f59b7380c5aa2c52df736af500f357acf784fb'],[],0,,False,268,22,23,,None,,,,,,,[],,,,
46,1397922388738678794,1397922388738678794,1622125644000.0,2021-05-27 16:27:24,+0200,,"🚨 🚨 🚨 🚨 🚨  50,000,000 #USDT (50,000,000 USD) transferred from Tether Treasury to unknown wallet   https://t.co/eYcWQP2xXA",en,['usdt'],[],1039833297751302144,1039833297751302144,whale_alert,Whale Alert,4,16,https://twitter.com/whale_alert/status/1397922388738678794,['https://whale-alert.io/transaction/tron/11954d2c8ab1c0d9539bd5005671a3248fecbee57a19d94f1e349b14bef572f2'],[],0,,False,129,9,10,,None,,,,,,,[],,,,
47,1397921361901674498,1397921361901674498,1622125399000.0,2021-05-27 16:23:19,+0200,,"💵  5,000,000 #USDC (5,000,000 USD) minted at USDC Treasury   https://t.co/PrNALPiP2y",en,['usdc'],[],1039833297751302144,1039833297751302144,whale_alert,Whale Alert,4,16,https://twitter.com/whale_alert/status/1397921361901674498,['https://whale-alert.io/transaction/ethereum/1c0a580b3bf8a9b7a62543c0508dececb79fccc03e18199d0a7c7b0f3886256e'],[],0,,False,98,3,5,,None,,,,,,,[],,,,
48,1397920929871589378,1397920929871589378,1622125296000.0,2021-05-27 16:21:36,+0200,,"💵  5,000,000 #USDC (5,000,000 USD) minted at USDC Treasury   https://t.co/zRfwUNy3SG",en,['usdc'],[],1039833297751302144,1039833297751302144,whale_alert,Whale Alert,4,16,https://twitter.com/whale_alert/status/1397920929871589378,['https://whale-alert.io/transaction/ethereum/b5ac996b3acaf2a30c70103bb653c69947a22b8297633cd3dbd5afdf98d37c69'],[],0,,False,91,4,6,,None,,,,,,,[],,,,
